state,municipality,cve_ent,cve_mun
Veracruz de Ignacio de la Llave,Maltrata,30,099
Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,30,100
Veracruz de Ignacio de la Llave,Mariano Escobedo,30,101
Veracruz de Ignacio de la Llave,Martínez de la Torre,30,102
Veracruz de Ignacio de la Llave,Mecatlán,30,103
Veracruz de Ignacio de la Llave,Mecayapan,30,104
Veracruz de Ignacio de la Llave,Medellín de Bravo,30,105
Veracruz de Ignacio de la Llave,Miahuatlán,30,106
Veracruz de Ignacio de la Llave,Las Minas,30,107
Veracruz de Ignacio de la Llave,Minatitlán,30,108
Veracruz de Ignacio de la Llave,Misantla,30,109
Veracruz de Ignacio de la Llave,Mixtla de Altamirano,30,110
Veracruz de Ignacio de la Llave,Moloacán,30,111
Veracruz de Ignacio de la Llave,Naolinco,30,112
Veracruz de Ignacio de la Llave,Naranjal,30,113
Veracruz de Ignacio de la Llave,Nautla,30,114
Veracruz de Ignacio de la Llave,Nogales,30,115
Veracruz de Ignacio de la Llave,Oluta,30,116
Veracruz de Ignacio de la Llave,Omealca,30,117
Veracruz de Ignacio de la Llave,Orizaba,30,118
Veracruz de Ignacio de la Llave,Otatitlán,30,119
Veracruz de Ignacio de la Llave,Oteapan,30,120
Veracruz de Ignacio de la Llave,Ozuluama de Mascareñas,30,121
Veracruz de Ignacio de la Llave,Pajapan,30,122
Veracruz de Ignacio de la Llave,Pánuco,30,123
Veracruz de Ignacio de la Llave,Papantla,30,124
Veracruz de Ignacio de la Llave,Paso del Macho,30,125
Veracruz de Ignacio de la Llave,Paso de Ovejas,30,126
Veracruz de Ignacio de la Llave,La Perla,30,127
Veracruz de Ignacio de la Llave,Perote,30,128
Veracruz de Ignacio de la Llave,Platón Sánchez,30,129
Veracruz de Ignacio de la Llave,Playa Vicente,30,130
Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,30,131
Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,30,132
Veracruz de Ignacio de la Llave,Pueblo Viejo,30,133
Veracruz de Ignacio de la Llave,Puente Nacional,30,134
Veracruz de Ignacio de la Llave,Rafael Delgado,30,135
Veracruz de Ignacio de la Llave,Rafael Lucio,30,136
Veracruz de Ignacio de la Llave,Los Reyes,30,137
Veracruz de Ignacio de la Llave,Río Blanco,30,138
Veracruz de Ignacio de la Llave,Saltabarranca,30,139
Veracruz de Ignacio de la Llave,San Andrés Tenejapan,30,140
Veracruz de Ignacio de la Llave,San Andrés Tuxtla,30,141
Veracruz de Ignacio de la Llave,San Juan Evangelista,30,142
Veracruz de Ignacio de la Llave,Santiago Tuxtla,30,143
Veracruz de Ignacio de la Llave,Sayula de Alemán,30,144
Veracruz de Ignacio de la Llave,Soconusco,30,145
Veracruz de Ignacio de la Llave,Sochiapa,30,146
Veracruz de Ignacio de la Llave,Soledad Atzompa,30,147
Veracruz de Ignacio de la Llave,Soledad de Doblado,30,148
Veracruz de Ignacio de la Llave,Soteapan,30,149
Veracruz de Ignacio de la Llave,Tamalín,30,150
Veracruz de Ignacio de la Llave,Tamiahua,30,151
Veracruz de Ignacio de la Llave,Tampico Alto,30,152
Veracruz de Ignacio de la Llave,Tancoco,30,153
Veracruz de Ignacio de la Llave,Tantima,30,154
Veracruz de Ignacio de la Llave,Tantoyuca,30,155
Veracruz de Ignacio de la Llave,Tatatila,30,156
Veracruz de Ignacio de la Llave,Castillo de Teayo,30,157
Veracruz de Ignacio de la Llave,Tecolutla,30,158
Veracruz de Ignacio de la Llave,Tehuipango,30,159
Veracruz de Ignacio de la Llave,Álamo Temapache,30,160
Veracruz de Ignacio de la Llave,Tempoal,30,161
Veracruz de Ignacio de la Llave,Tenampa,30,162
Veracruz de Ignacio de la Llave,Tenochtitlán,30,163
Veracruz de Ignacio de la Llave,Teocelo,30,164
Veracruz de Ignacio de la Llave,Tepatlaxco,30,165
Veracruz de Ignacio de la Llave,Tepetlán,30,166
Veracruz de Ignacio de la Llave,Tepetzintla,30,167
Veracruz de Ignacio de la Llave,Tequila,30,168
Veracruz de Ignacio de la Llave,José Azueta,30,169
Veracruz de Ignacio de la Llave,Texcatepec,30,170
Veracruz de Ignacio de la Llave,Texhuacán,30,171
Veracruz de Ignacio de la Llave,Texistepec,30,172
Veracruz de Ignacio de la Llave,Tezonapa,30,173
Veracruz de Ignacio de la Llave,Tierra Blanca,30,174
Veracruz de Ignacio de la Llave,Tihuatlán,30,175
Veracruz de Ignacio de la Llave,Tlacojalpan,30,176
Veracruz de Ignacio de la Llave,Tlacolulan,30,177
Veracruz de Ignacio de la Llave,Tlacotalpan,30,178
Veracruz de Ignacio de la Llave,Tlacotepec de Mejía,30,179
Veracruz de Ignacio de la Llave,Tlachichilco,30,180
Veracruz de Ignacio de la Llave,Tlalixcoyan,30,181
Veracruz de Ignacio de la Llave,Tlalnelhuayocan,30,182
Veracruz de Ignacio de la Llave,Tlapacoyan,30,183
Veracruz de Ignacio de la Llave,Tlaquilpa,30,184
Veracruz de Ignacio de la Llave,Tlilapan,30,185
Veracruz de Ignacio de la Llave,Tomatlán,30,186
Veracruz de Ignacio de la Llave,Tonayán,30,187
Veracruz de Ignacio de la Llave,Totutla,30,188
Veracruz de Ignacio de la Llave,Tuxpan,30,189
Veracruz de Ignacio de la Llave,Tuxtilla,30,190
Veracruz de Ignacio de la Llave,Ursulo Galván,30,191
Veracruz de Ignacio de la Llave,Vega de Alatorre,30,192
Veracruz de Ignacio de la Llave,Veracruz,30,193
Veracruz de Ignacio de la Llave,Villa Aldama,30,194
Veracruz de Ignacio de la Llave,Xoxocotla,30,195
Veracruz de Ignacio de la Llave,Yanga,30,196
Veracruz de Ignacio de la Llave,Yecuatla,30,197
Veracruz de Ignacio de la Llave,Zacualpan,30,198
Veracruz de Ignacio de la Llave,Zaragoza,30,199
Veracruz de Ignacio de la Llave,Zentla,30,200
Veracruz de Ignacio de la Llave,Zongolica,30,201
Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,30,202
Veracruz de Ignacio de la Llave,Zozocolco de Hidalgo,30,203
Veracruz de Ignacio de la Llave,Agua Dulce,30,204
Veracruz de Ignacio de la Llave,El Higo,30,205
Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río,30,206
Veracruz de Ignacio de la Llave,Tres Valles,30,207
Veracruz de Ignacio de la Llave,Carlos A. Carrillo,30,208
Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,30,209
Veracruz de Ignacio de la Llave,Uxpanapa,30,210
Veracruz de Ignacio de la Llave,San Rafael,30,211
Veracruz de Ignacio de la Llave,Santiago Sochiapan,30,212
Yucatán,Abalá,31,001
Yucatán,Acanceh,31,002
Yucatán,Akil,31,003
Yucatán,Baca,31,004
Yucatán,Bokobá,31,005
Yucatán,Buctzotz,31,006
Yucatán,Cacalchén,31,007
Yucatán,Calotmul,31,008
Yucatán,Cansahcab,31,009
Yucatán,Cantamayec,31,010
Yucatán,Celestún,31,011
Yucatán,Cenotillo,31,012
Yucatán,Conkal,31,013
Yucatán,Cuncunul,31,014
Yucatán,Cuzamá,31,015
Yucatán,Chacsinkín,31,016
Yucatán,Chankom,31,017
Yucatán,Chapab,31,018
Yucatán,Chemax,31,019
Yucatán,Chicxulub Pueblo,31,020
Yucatán,Chichimilá,31,021
Yucatán,Chikindzonot,31,022
Yucatán,Chocholá,31,023
Yucatán,Chumayel,31,024
Yucatán,Dzán,31,025
Yucatán,Dzemul,31,026
Yucatán,Dzidzantún,31,027
Yucatán,Dzilam de Bravo,31,028
Yucatán,Dzilam González,31,029
Yucatán,Dzitás,31,030
Yucatán,Dzoncauich,31,031
Yucatán,Espita,31,032
Yucatán,Halachó,31,033
Yucatán,Hocabá,31,034
Yucatán,Hoctún,31,035
Yucatán,Homún,31,036
Yucatán,Huhí,31,037
Yucatán,Hunucmá,31,038
Yucatán,Ixil,31,039
Yucatán,Izamal,31,040
Yucatán,Kanasín,31,041
Yucatán,Kantunil,31,042
Yucatán,Kaua,31,043
Yucatán,Kinchil,31,044
Yucatán,Kopomá,31,045
Yucatán,Mama,31,046
Yucatán,Maní,31,047
Yucatán,Maxcanú,31,048
Yucatán,Mayapán,31,049
Yucatán,Mérida,31,050
Yucatán,Mocochá,31,051
Yucatán,Motul,31,052
Yucatán,Muna,31,053
Yucatán,Muxupip,31,054
Yucatán,Opichén,31,055
Yucatán,Oxkutzcab,31,056
Yucatán,Panabá,31,057
Yucatán,Peto,31,058
Yucatán,Progreso,31,059
Yucatán,Quintana Roo,31,060
Yucatán,Río Lagartos,31,061
Yucatán,Sacalum,31,062
Yucatán,Samahil,31,063
Yucatán,Sanahcat,31,064
Yucatán,San Felipe,31,065
Yucatán,Santa Elena,31,066
Yucatán,Seyé,31,067
Yucatán,Sinanché,31,068
Yucatán,Sotuta,31,069
Yucatán,Sucilá,31,070
Yucatán,Sudzal,31,071
Yucatán,Suma,31,072
Yucatán,Tahdziú,31,073
Yucatán,Tahmek,31,074
Yucatán,Teabo,31,075
Yucatán,Tecoh,31,076
Yucatán,Tekal de Venegas,31,077
Yucatán,Tekantó,31,078
Yucatán,Tekax,31,079
Yucatán,Tekit,31,080
Yucatán,Tekom,31,081
Yucatán,Telchac Pueblo,31,082
Yucatán,Telchac Puerto,31,083
Yucatán,Temax,31,084
Yucatán,Temozón,31,085
Yucatán,Tepakán,31,086
Yucatán,Tetiz,31,087
Yucatán,Teya,31,088
Yucatán,Ticul,31,089
Yucatán,Timucuy,31,090
Yucatán,Tinum,31,091
Yucatán,Tixcacalcupul,31,092
Yucatán,Tixkokob,31,093
Yucatán,Tixmehuac,31,094
Yucatán,Tixpéhual,31,095
Yucatán,Tizimín,31,096
Yucatán,Tunkás,31,097
Yucatán,Tzucacab,31,098
Yucatán,Uayma,31,099
Yucatán,Ucú,31,100
Yucatán,Umán,31,101
Yucatán,Valladolid,31,102
Yucatán,Xocchel,31,103
Yucatán,Yaxcabá,31,104
Yucatán,Yaxkukul,31,105
Yucatán,Yobaín,31,106
Zacatecas,Apozol,32,001
Zacatecas,Apulco,32,002
Zacatecas,Atolinga,32,003
Zacatecas,Benito Juárez,32,004
Zacatecas,Calera,32,005
Zacatecas,Cañitas de Felipe Pescador,32,006
Zacatecas,Concepción del Oro,32,007
Zacatecas,Cuauhtémoc,32,008
Zacatecas,Chalchihuites,32,009
Zacatecas,Fresnillo,32,010
Zacatecas,Trinidad García de la Cadena,32,011
Zacatecas,Genaro Codina,32,012
Zacatecas,General Enrique Estrada,32,013
Zacatecas,General Francisco R. Murguía,32,014
Zacatecas,El Plateado de Joaquín Amaro,32,015
Zacatecas,General Pánfilo Natera,32,016
Zacatecas,Guadalupe,32,017
Zacatecas,Huanusco,32,018
Zacatecas,Jalpa,32,019
Zacatecas,Jerez,32,020
Zacatecas,Jiménez del Teul,32,021
Zacatecas,Juan Aldama,32,022
Zacatecas,Juchipila,32,023
Zacatecas,Loreto,32,024
Zacatecas,Luis Moya,32,025
Zacatecas,Mazapil,32,026
Zacatecas,Melchor Ocampo,32,027
Zacatecas,Mezquital del Oro,32,028
Zacatecas,Miguel Auza,32,029
Zacatecas,Momax,32,030
Zacatecas,Monte Escobedo,32,031
Zacatecas,Morelos,32,032
Zacatecas,Moyahua de Estrada,32,033
Zacatecas,Nochistlán de Mejía,32,034
Zacatecas,Noria de Ángeles,32,035
Zacatecas,Ojocaliente,32,036
Zacatecas,Pánuco,32,037
Zacatecas,Pinos,32,038
Zacatecas,Río Grande,32,039
Zacatecas,Sain Alto,32,040
Zacatecas,El Salvador,32,041
Zacatecas,Sombrerete,32,042
Zacatecas,Susticacán,32,043
Zacatecas,Tabasco,32,044
Zacatecas,Tepechitlán,32,045
Zacatecas,Tepetongo,32,046
Zacatecas,Teúl de González Ortega,32,047
Zacatecas,Tlaltenango de Sánchez Román,32,048
Zacatecas,Valparaíso,32,049
Zacatecas,Vetagrande,32,050
Zacatecas,Villa de Cos,32,051
Zacatecas,Villa García,32,052
Zacatecas,Villa González Ortega,32,053
Zacatecas,Villa Hidalgo,32,054
Zacatecas,Villanueva,32,055
Zacatecas,Zacatecas,32,056
Zacatecas,Trancoso,32,057
Zacatecas,Santa María de la Paz,32,058
